date,hour,wind_system,wind_coast,wind_south,wind_west,wind_north
07/01/2023,6,12633.96,1122.28,1516.72,8381.87,451.82
07/01/2023,7,13725.81,1062.92,1536.68,9302.51,540.78
07/01/2023,8,10978.75,915.34,1373.26,7290.31,625.76
07/01/2023,9,9740.14,1370.0,1791.45,5595.92,570.97
07/01/2023,10,11002.47,2165.19,2072.65,5830.81,571.13
07/01/2023,11,11409.77,2253.23,1966.76,6325.78,554.97
07/01/2023,12,11125.65,2158.21,1850.49,6187.56,607.4
07/01/2023,13,11307.74,1999.36,1470.95,7168.65,432.87
07/01/2023,14,11477.91,2068.48,1225.11,7102.59,781.39
07/01/2023,15,10506.4,2316.6,1334.29,5396.44,1228.88
07/01/2023,16,10991.76,2588.77,1325.0,5759.85,1088.28
07/01/2023,17,11907.02,3038.52,1301.23,6758.19,557.2
07/01/2023,18,12517.19,3273.44,1346.12,7067.69,539.93
07/01/2023,19,13282.72,3388.89,1794.69,7209.16,542.84
07/01/2023,20,12324.29,3034.37,2078.27,6402.99,451.02
07/01/2023,21,11509.28,2614.72,2276.66,5827.48,450.07
07/01/2023,22,10720.31,1788.59,2333.69,5660.57,394.04
07/01/2023,23,10462.98,1583.34,2321.46,5571.25,126.52
07/01/2023,24,9869.61,1450.32,2167.44,5124.72,65.03
07/02/2023,1,8799.73,1283.44,1790.52,4451.88,202.74
07/02/2023,2,7761.57,1113.76,1555.25,3703.21,298.11
07/02/2023,3,7743.85,1292.34,1576.53,3414.59,340.42
07/02/2023,4,6990.29,1311.17,1398.42,2867.4,352.69
07/02/2023,5,6210.84,1217.9,1457.08,2228.0,337.98
07/02/2023,6,4890.6,950.21,755.85,2074.35,166.31
07/02/2023,7,4048.75,597.18,343.24,1997.78,129.06
07/02/2023,8,2822.89,203.5,173.23,1575.23,196.79
07/02/2023,9,1715.64,47.58,274.54,893.98,222.96
07/02/2023,10,2060.01,260.05,625.04,911.12,169.82
07/02/2023,11,1980.04,305.34,602.56,842.17,183.83
07/02/2023,12,1506.9,262.12,575.17,560.57,78.66
07/02/2023,13,991.43,270.12,334.63,302.17,32.5
07/02/2023,14,1005.29,592.46,149.99,146.97,18.1
07/02/2023,15,1563.54,1103.62,96.6,163.51,52.69
07/02/2023,16,2408.91,1636.13,153.97,210.79,103.42
07/02/2023,17,3369.71,2205.65,218.95,333.36,107.37
07/02/2023,18,3942.4,2250.84,286.98,778.79,132.24
07/02/2023,19,4828.82,2390.16,452.41,1171.89,105.39
07/02/2023,20,6974.44,2327.65,1429.33,1715.65,199.37
07/02/2023,21,7470.66,1799.45,1827.21,1700.02,213.19
07/02/2023,22,7461.54,1559.65,1859.65,1933.81,215.56
07/02/2023,23,8077.41,1739.84,1829.14,2560.27,235.47
07/02/2023,24,8493.01,1616.36,1780.64,3726.01,287.65
07/03/2023,1,8830.85,1502.61,1593.27,3904.66,347.36
07/03/2023,2,7800.14,1242.65,1169.0,3557.08,514.65
07/03/2023,3,6097.53,1036.03,879.09,2717.96,597.8
07/03/2023,4,4648.7,834.89,641.25,2143.81,619.21
07/03/2023,5,3617.59,514.25,501.98,1764.68,577.49
07/03/2023,6,3563.23,476.34,464.26,1818.91,622.01
07/03/2023,7,3595.76,333.55,541.95,1894.93,584.3
07/03/2023,8,3226.94,195.54,534.52,1893.66,502.77
07/03/2023,9,2325.27,107.28,593.77,1393.12,201.15
07/03/2023,10,3223.91,315.63,818.16,1842.93,185.82
07/03/2023,11,3824.45,318.8,845.64,2213.73,241.23
07/03/2023,12,3534.67,365.35,686.46,1915.92,189.65
07/03/2023,13,2966.01,388.59,436.73,1561.39,163.75
07/03/2023,14,2882.59,503.0,382.89,1399.0,145.52
07/03/2023,15,3707.98,1061.88,401.65,1538.46,209.23
07/03/2023,16,5106.62,2017.46,440.55,1758.74,391.96
07/03/2023,17,5495.07,2748.85,446.39,1607.32,293.96
07/03/2023,18,6147.84,2965.23,536.31,2081.3,281.16
07/03/2023,19,7855.17,3098.64,754.16,3499.04,269.07
07/03/2023,20,9203.77,2614.21,1437.62,4356.69,511.4
07/03/2023,21,9694.06,2037.05,1880.51,4435.27,609.61
07/03/2023,22,11838.17,1759.65,2006.08,5835.97,833.11
07/03/2023,23,13805.94,1749.55,2045.3,6953.91,1033.06
07/03/2023,24,13948.72,1456.94,1650.89,7442.39,978.3
07/04/2023,1,14062.17,1361.93,1421.87,7724.22,1110.7
07/04/2023,2,13476.23,1592.48,1403.59,7045.91,1136.77
07/04/2023,3,12038.78,1566.48,1167.56,6133.31,1192.26
07/04/2023,4,10860.36,1287.46,1196.39,5467.26,1216.03
07/04/2023,5,10163.91,1072.12,1108.45,5330.94,1334.39
07/04/2023,6,9348.73,828.31,1098.63,4775.89,1196.09
07/04/2023,7,8654.94,547.47,1054.86,4703.84,1072.08
07/04/2023,8,7355.17,357.16,985.63,4213.04,738.54
07/04/2023,9,5806.0,559.22,1207.88,3096.02,459.0
07/04/2023,10,7620.52,1236.06,1696.27,3971.03,432.5
07/04/2023,11,8646.9,1281.78,1586.41,4938.6,419.71
07/04/2023,12,9189.86,1402.97,1414.21,5268.87,370.74
07/04/2023,13,9249.43,1719.41,1108.47,5226.24,429.49
07/04/2023,14,9104.13,2070.44,1038.46,4637.67,586.05
07/04/2023,15,9022.15,2371.75,1033.79,4235.43,662.58
07/04/2023,16,9225.8,2888.96,1055.86,3983.14,590.05
07/04/2023,17,9698.8,3313.87,1171.25,3841.4,604.56
07/04/2023,18,10772.67,3602.69,1353.04,4434.5,547.93
07/04/2023,19,11753.42,3524.5,1890.68,4652.17,759.06
07/04/2023,20,13202.26,3265.11,2154.06,5939.66,610.71
07/04/2023,21,14358.3,3005.59,2236.49,6757.37,529.88
07/04/2023,22,15734.33,2763.07,2241.96,7690.55,596.92
07/04/2023,23,17169.91,2422.1,2216.09,8625.66,961.43
07/04/2023,24,19365.21,2415.02,2284.19,10007.71,1362.42
07/05/2023,1,19989.18,2516.49,2246.1,10395.49,1417.43
07/05/2023,2,19218.57,2049.56,2108.6,10304.73,1373.09
07/05/2023,3,19419.0,1815.75,1977.96,10932.8,1370.32
07/05/2023,4,19558.92,1624.7,1667.65,11776.87,1401.35
07/05/2023,5,18335.9,1192.14,1336.3,11667.97,1397.14
07/05/2023,6,17142.27,1203.16,1069.61,11278.64,1347.46
07/05/2023,7,14970.54,1222.24,833.61,10203.41,1299.24
07/05/2023,8,12251.46,734.48,619.14,8791.2,1202.81
07/05/2023,9,10762.06,940.89,636.88,7478.15,1187.48
07/05/2023,10,10935.5,1134.2,667.87,7070.92,1103.79
07/05/2023,11,8247.44,1229.46,592.05,4999.89,629.51
07/05/2023,12,6090.64,1508.77,597.63,3220.02,362.38
07/05/2023,13,5009.03,1640.58,622.47,2232.2,172.41
07/05/2023,14,5439.52,2007.53,979.63,1921.32,119.39
07/05/2023,15,6745.62,2532.03,1173.87,2262.1,198.93
07/05/2023,16,7995.17,2750.44,1150.66,3139.6,204.7
07/05/2023,17,8699.09,2611.04,1245.59,3637.06,220.92
07/05/2023,18,8960.83,2218.49,1572.64,3729.9,396.77
07/05/2023,19,11780.43,3010.49,1862.25,4728.47,702.13
07/05/2023,20,14567.82,2911.15,1879.57,6974.49,807.75
07/05/2023,21,15466.08,2549.48,1972.4,7609.84,1095.82
07/05/2023,22,15281.44,1834.71,2172.31,7598.33,1154.99
07/05/2023,23,15496.51,1389.25,2164.55,7590.99,1312.43
07/05/2023,24,15141.97,1449.54,1892.55,7864.51,1231.52
07/06/2023,1,16040.59,1567.28,1683.35,9286.94,1105.77
07/06/2023,2,16542.09,1088.36,1373.37,10207.86,1435.44
07/06/2023,3,13828.21,821.69,1006.6,8353.25,1026.06
07/06/2023,4,12967.14,929.6,889.83,7955.81,822.87
07/06/2023,5,11722.01,1457.53,733.94,6967.88,617.21
07/06/2023,6,9903.56,1883.46,1058.82,4540.65,436.6
07/06/2023,7,8157.69,1716.08,1113.49,3093.43,292.89
07/06/2023,8,7862.49,1229.2,962.71,3471.81,72.49
07/06/2023,9,8313.93,1458.65,1176.87,3220.88,112.85
07/06/2023,10,8261.51,1467.23,1094.88,3255.61,284.01
07/06/2023,11,6030.79,1179.39,1081.7,1916.29,338.78
07/06/2023,12,5178.2,1375.35,1104.15,1387.93,123.75
07/06/2023,13,5828.02,1895.82,1086.79,1580.98,91.97
07/06/2023,14,7238.34,2724.3,1165.32,2152.36,50.87
07/06/2023,15,7958.58,2540.15,1488.71,2764.41,139.91
07/06/2023,16,7729.37,1872.71,1694.58,2738.1,377.68
07/06/2023,17,7588.48,1321.14,1733.9,2702.41,506.73
07/06/2023,18,7851.6,809.19,1746.76,2650.9,907.41
07/06/2023,19,8141.89,623.22,1797.59,2617.94,978.08
07/06/2023,20,8234.02,665.29,1600.02,2616.89,1029.78
07/06/2023,21,8364.34,407.81,1575.72,2931.77,960.73
07/06/2023,22,9451.3,424.87,1540.04,3943.8,966.99
07/06/2023,23,11666.36,725.92,1484.23,5774.47,825.82
07/06/2023,24,13693.81,878.06,1242.5,7753.73,855.61
07/07/2023,1,15452.93,776.62,1090.22,9435.8,958.48
07/07/2023,2,15574.35,643.99,1063.75,9544.92,1082.55
07/07/2023,3,15942.66,718.85,1041.82,9874.77,1163.13
07/07/2023,4,15745.34,901.91,977.44,9691.97,1310.97
07/07/2023,5,15244.03,1380.3,916.99,8704.49,1293.07
07/07/2023,6,13845.08,1893.13,908.4,7420.34,1190.55
07/07/2023,7,11865.52,1482.84,897.13,6053.72,1222.98
07/07/2023,8,8656.93,921.57,758.73,4118.87,770.08
07/07/2023,9,7148.72,371.74,948.41,3456.17,568.92
07/07/2023,10,7353.91,380.79,923.59,3489.34,637.14
07/07/2023,11,7683.86,401.77,962.76,3541.86,592.44
07/07/2023,12,9588.87,586.0,1078.53,4713.75,535.35
07/07/2023,13,13001.25,1324.4,1358.32,6344.9,494.3
07/07/2023,14,16127.51,1921.7,1500.52,8206.08,855.6
07/07/2023,15,18279.21,1578.24,1821.67,10279.2,963.43
07/07/2023,16,19844.42,1745.7,1889.23,11673.89,1040.01
07/07/2023,17,20217.46,1588.25,2036.06,12068.03,1136.26
07/07/2023,18,21172.79,1304.89,2112.68,13380.83,1269.24
07/07/2023,19,21181.72,1244.11,2082.62,13939.42,1526.82
07/07/2023,20,20109.83,1338.56,2184.52,13001.35,1498.23
07/07/2023,21,16314.44,1317.53,2044.17,10065.27,1287.35
07/07/2023,22,13452.55,1109.39,1713.55,8234.46,1084.17
07/07/2023,23,12408.78,1096.39,1608.01,7694.21,939.31
07/07/2023,24,14130.74,1165.73,1710.76,8602.8,989.49
07/08/2023,1,15015.34,1280.47,1757.22,8688.73,1066.92
07/08/2023,2,11412.21,1035.9,1821.96,5549.35,1153.0
07/08/2023,3,8416.27,973.07,1651.06,3420.98,981.09
07/08/2023,4,7597.97,942.17,1384.23,3396.03,828.91
07/08/2023,5,9380.69,620.89,1205.99,5875.16,831.58
07/08/2023,6,11641.8,735.0,1159.84,7854.75,806.47
07/08/2023,7,11784.81,774.41,995.65,8029.7,916.43
07/08/2023,8,9489.97,728.51,974.28,6188.08,759.33
07/08/2023,9,8250.41,1071.98,1243.87,4361.87,630.2
07/08/2023,10,9329.94,1407.23,1652.81,4486.69,808.68
07/08/2023,11,8155.48,1217.69,1452.49,4070.56,614.56
07/08/2023,12,7394.6,1293.18,1370.73,3954.47,380.59
07/08/2023,13,7865.0,1838.34,1235.45,4072.06,315.69
07/08/2023,14,8369.86,2190.8,1178.59,4256.41,243.5
07/08/2023,15,9177.35,2580.96,1139.02,4471.33,203.1
07/08/2023,16,9421.44,2997.52,1254.0,4046.96,240.94
07/08/2023,17,9740.68,3132.48,1586.87,3624.2,309.92
07/08/2023,18,10068.53,3192.17,1863.9,3467.27,253.23
07/08/2023,19,10733.98,3279.91,2053.63,3477.58,205.84
07/08/2023,20,10900.66,2963.19,2091.49,3864.52,244.6
07/08/2023,21,10698.69,2327.06,2000.81,4267.12,408.1
07/08/2023,22,11995.85,2049.82,2022.26,5148.61,797.74
07/08/2023,23,14700.72,1890.42,2198.85,6947.77,1329.87
07/08/2023,24,17428.08,1737.19,2238.39,9312.42,1396.69
07/09/2023,1,19555.86,1630.9,2206.79,11389.01,1636.11
07/09/2023,2,19950.17,1742.3,2171.97,12620.82,1705.51
07/09/2023,3,19810.41,1479.72,2160.43,12115.54,1666.98
07/09/2023,4,19323.04,1177.0,1814.45,12356.98,1680.73
07/09/2023,5,18673.18,1087.07,1662.18,12776.78,1534.11
07/09/2023,6,18213.14,1170.68,1651.33,12812.6,1426.84
07/09/2023,7,14921.32,1105.17,1564.6,9936.79,1245.77
07/09/2023,8,10242.12,993.1,1554.29,5630.73,907.58
07/09/2023,9,9381.28,1112.34,1653.89,4928.94,555.1
07/09/2023,10,10557.78,2340.6,1859.38,4585.53,764.25
07/09/2023,11,9135.31,2479.2,1873.99,3501.73,500.9
07/09/2023,12,7760.78,2313.49,1807.13,2919.26,187.91
07/09/2023,13,7005.97,2388.04,1601.64,2570.76,60.28
07/09/2023,14,6875.0,2648.53,1514.6,2439.87,45.14
07/09/2023,15,7095.31,2966.58,1382.74,2479.92,84.94
07/09/2023,16,7646.28,3178.64,1392.17,2698.92,167.9
07/09/2023,17,8846.75,3357.53,1462.32,3526.16,209.1
07/09/2023,18,9853.95,3345.61,1518.84,4358.61,190.55
07/09/2023,19,10815.88,3304.2,1733.82,4919.29,239.46
07/09/2023,20,12422.87,3205.52,1973.13,6193.35,321.17
07/09/2023,21,14490.97,2838.14,2017.34,8424.57,437.18
07/09/2023,22,14999.36,2249.88,2196.41,9059.33,614.88
07/09/2023,23,15187.17,1969.88,2265.58,9234.17,782.0
07/09/2023,24,14397.85,2044.93,2275.07,8369.57,793.67
07/10/2023,1,12870.65,2135.71,2252.6,7193.7,556.42
07/10/2023,2,11335.94,2009.58,2101.86,5959.73,527.14
07/10/2023,3,10102.41,1714.13,1941.56,5076.39,593.25
07/10/2023,4,9147.15,1304.75,1900.88,4672.3,550.44
07/10/2023,5,8417.7,1128.57,1806.53,4360.19,399.71
07/10/2023,6,7605.69,966.17,1695.15,3653.31,501.38
07/10/2023,7,6239.9,752.48,1419.49,2694.97,476.46
07/10/2023,8,4640.83,655.1,1036.49,1992.57,424.04
07/10/2023,9,3605.04,544.41,1044.87,1383.55,271.36
07/10/2023,10,4667.04,1189.85,1243.02,1478.11,342.06
07/10/2023,11,4618.98,1242.35,1016.72,1676.73,225.08
07/10/2023,12,4886.66,1305.24,1032.51,1767.4,112.97
07/10/2023,13,5069.61,1552.06,1159.84,1608.03,131.97
07/10/2023,14,5542.62,1867.66,1124.43,1826.81,122.49
07/10/2023,15,5996.65,2210.05,1110.05,1869.14,111.53
07/10/2023,16,6275.33,2496.86,1280.59,1475.91,116.23
07/10/2023,17,6643.37,2893.65,1399.24,1343.88,122.8
07/10/2023,18,7172.53,3136.67,1657.73,1548.82,176.63
07/10/2023,19,8282.9,3340.45,1914.3,2257.13,326.69
07/10/2023,20,9831.11,3152.77,2009.01,3246.69,575.88
07/10/2023,21,11502.17,2864.29,2104.1,3893.74,905.0
07/10/2023,22,14326.88,2515.68,2138.17,6671.41,1189.88
07/10/2023,23,17006.35,2216.61,2198.57,9550.07,1313.19
07/10/2023,24,18336.86,1945.43,2189.14,10999.7,1528.73
07/11/2023,1,16333.7,1724.49,2188.56,9472.12,1510.16
07/11/2023,2,16323.31,1491.04,2171.5,9142.66,1684.15
07/11/2023,3,15595.06,1297.36,2136.93,8286.16,1916.66
07/11/2023,4,14317.36,1121.93,1816.43,7438.07,1901.99
07/11/2023,5,14569.71,1004.2,1913.08,8082.19,1690.83
07/11/2023,6,12425.86,1129.87,1644.83,6935.26,1062.98
07/11/2023,7,12195.31,1152.02,1386.46,7224.13,978.07
07/11/2023,8,13109.64,935.36,1315.63,8590.0,1057.54
07/11/2023,9,12975.32,1142.63,1325.92,8985.49,1032.47
07/11/2023,10,13217.71,1859.44,1414.4,8633.46,934.09
07/11/2023,11,12582.94,2103.29,1429.15,7681.48,729.46
07/11/2023,12,12578.09,2588.67,1539.24,6834.6,521.87
07/11/2023,13,11751.79,2656.65,1484.62,5859.11,517.01
07/11/2023,14,11586.94,2763.72,1445.59,5876.5,358.9
07/11/2023,15,11693.71,2868.88,1339.41,5869.48,614.21
07/11/2023,16,12281.18,2997.25,1356.03,6215.64,745.53
07/11/2023,17,12197.32,3216.05,1460.28,5924.93,581.92
07/11/2023,18,12143.02,3319.62,1552.01,5698.77,556.64
07/11/2023,19,12316.96,3387.58,1817.64,5430.96,578.58
07/11/2023,20,13149.66,3474.61,1978.27,5772.85,588.14
07/11/2023,21,14526.25,3311.41,2075.44,6578.27,654.19
07/11/2023,22,18467.47,3304.53,2328.25,9248.87,1076.47
07/11/2023,23,21663.46,3096.31,2562.14,11494.34,1488.62
07/11/2023,24,22742.69,3011.94,2545.86,12441.18,1648.88
07/12/2023,1,23752.33,2934.37,2518.46,13383.91,1697.89
07/12/2023,2,24179.63,2842.57,2511.25,13868.33,1686.14
07/12/2023,3,23340.86,2488.98,2519.66,13360.93,1683.31
07/12/2023,4,23017.36,2444.82,2454.4,13017.12,1718.41
07/12/2023,5,22484.84,2335.85,2344.8,12807.71,1700.73
07/12/2023,6,22050.31,2089.62,2236.71,12709.71,1697.15
07/12/2023,7,21655.83,1710.98,2113.45,13058.83,1768.09
07/12/2023,8,20284.61,1471.98,1801.83,12840.58,1917.27
07/12/2023,9,19572.07,1775.49,1800.55,12290.02,1904.94
07/12/2023,10,20936.37,2539.39,1737.91,13017.4,1928.96
07/12/2023,11,20669.68,2546.48,1630.75,13106.0,1700.55
07/12/2023,12,19038.95,2561.11,1712.98,11767.5,1447.28
07/12/2023,13,17179.24,2804.2,1610.38,10125.0,1246.31
07/12/2023,14,15605.41,3018.62,1385.28,8975.07,1062.71
07/12/2023,15,14847.62,3274.88,1320.9,8315.39,1030.84
07/12/2023,16,14025.45,3437.7,1277.51,7667.88,1037.56
07/12/2023,17,13627.66,3472.82,1526.72,7185.89,1008.03
07/12/2023,18,14186.17,3327.93,1921.89,7322.68,1005.8
07/12/2023,19,16094.91,3523.81,2161.56,8196.59,1045.97
07/12/2023,20,17277.31,3485.79,2100.37,9271.41,1076.48
07/12/2023,21,18783.45,3376.82,2211.14,10279.04,1249.27
07/12/2023,22,21992.31,3313.93,2485.64,12669.27,1736.24
07/12/2023,23,23741.87,3194.8,2486.05,14286.27,1997.24
07/12/2023,24,23287.6,2907.07,2445.01,14262.44,2053.18
07/13/2023,1,22310.2,2625.39,2328.5,13866.87,2077.55
07/13/2023,2,21398.79,2658.29,2276.17,13234.67,2119.49
07/13/2023,3,20066.21,2369.0,2296.42,12230.9,2076.56
07/13/2023,4,19118.96,2338.11,2210.61,11493.06,1982.94
07/13/2023,5,19209.17,2013.56,2008.97,12195.78,1822.99
07/13/2023,6,18700.97,1650.7,2027.78,12310.12,1545.84
07/13/2023,7,17585.36,1547.9,2119.07,11273.35,1446.33
07/13/2023,8,16258.27,1406.78,1941.48,10456.6,1462.76
07/13/2023,9,14540.02,1656.3,1858.35,8977.82,1585.62
07/13/2023,10,14926.73,2211.99,1869.55,8884.32,1451.63
07/13/2023,11,13335.49,2324.61,1771.24,7812.32,1103.63
07/13/2023,12,12195.31,2658.84,1789.84,6622.73,978.71
07/13/2023,13,10948.26,2996.94,1818.51,5090.99,896.87
07/13/2023,14,10011.11,3180.56,1832.24,3944.39,931.62
07/13/2023,15,10056.03,3366.0,1866.63,3708.13,985.81
07/13/2023,16,10044.36,3421.7,1850.75,3573.3,969.79
07/13/2023,17,10348.38,3488.97,1930.47,3500.94,938.93
07/13/2023,18,12008.99,3512.74,2106.09,4268.2,1087.81
07/13/2023,19,12184.2,3435.65,2256.43,4422.09,1172.74
07/13/2023,20,13432.3,3397.9,2287.88,5260.76,1216.0
07/13/2023,21,15479.57,3355.63,2371.38,6834.94,1275.15
07/13/2023,22,19064.96,3425.85,2426.36,9320.92,1481.27
07/13/2023,23,21950.94,3449.59,2479.32,11785.48,1742.3
07/13/2023,24,22407.87,3279.07,2538.72,12973.19,1882.27
07/14/2023,1,22871.62,3085.56,2545.28,14043.75,1990.08
07/14/2023,2,21012.56,2911.68,2499.89,12068.91,1835.8
07/14/2023,3,18735.08,2553.83,2341.22,10706.03,1564.45
07/14/2023,4,15517.28,2264.67,2324.48,8230.32,1343.31
07/14/2023,5,13516.77,1995.87,2249.07,6301.09,1373.6
07/14/2023,6,12701.23,1767.67,2102.81,5505.13,1353.86
07/14/2023,7,11496.17,1731.29,1922.64,5359.05,1024.03
07/14/2023,8,10455.4,1560.43,1919.98,5003.83,616.81
07/14/2023,9,9638.99,1874.8,1773.59,4410.99,602.92
07/14/2023,10,9812.58,2634.89,1841.98,3545.41,824.09
07/14/2023,11,9317.34,2860.03,1936.19,2624.55,779.73
07/14/2023,12,10075.24,3249.13,1928.65,2562.62,683.83
07/14/2023,13,10349.76,3257.95,1947.54,2882.99,599.04
07/14/2023,14,10695.69,3418.84,1928.82,3340.92,463.93
07/14/2023,15,11035.86,3314.33,1899.19,4043.67,401.36
07/14/2023,16,11896.91,3201.36,1818.57,4925.16,510.06
07/14/2023,17,13032.4,3314.72,1886.2,5576.84,814.76
07/14/2023,18,13590.57,3330.44,2102.74,6066.36,952.78
07/14/2023,19,13554.29,3306.89,2198.42,6167.19,1039.76
07/14/2023,20,13885.24,3193.96,2290.34,6274.8,1157.97
07/14/2023,21,14184.43,3145.65,2331.31,6547.98,1238.32
07/14/2023,22,15686.03,3162.27,2371.74,7752.1,1522.64
07/14/2023,23,17950.45,3106.08,2458.95,9946.84,1776.61
07/14/2023,24,19470.39,2871.48,2388.58,11023.9,1803.98
07/15/2023,1,20541.23,2739.65,2335.59,11804.16,1822.26
07/15/2023,2,21502.24,2646.41,2373.05,12457.76,1858.09
07/15/2023,3,21064.1,2367.03,2275.15,12898.82,1798.21
07/15/2023,4,19102.18,2016.06,2267.39,12044.48,1595.57
07/15/2023,5,16752.61,1577.0,2243.38,10501.99,1467.43
07/15/2023,6,15439.69,1416.49,2147.25,9099.1,1532.1
07/15/2023,7,14154.64,1224.09,2096.03,8322.62,1408.02
07/15/2023,8,13824.26,984.31,2068.44,8106.01,1080.25
07/15/2023,9,12489.24,1329.97,1941.11,6460.71,1136.25
07/15/2023,10,11573.86,2236.72,1788.64,5198.88,790.17
07/15/2023,11,10667.11,2586.03,1834.8,4691.66,487.41
07/15/2023,12,10348.74,2731.83,1710.22,4909.15,374.19
07/15/2023,13,10543.98,2781.72,1690.81,5243.34,455.72
07/15/2023,14,10025.01,2873.54,1726.61,4784.52,308.37
07/15/2023,15,8981.13,2877.0,1784.26,3939.47,193.48
07/15/2023,16,8243.45,3116.64,1659.16,3063.72,210.45
07/15/2023,17,8977.0,3258.26,1679.96,3591.68,221.5
07/15/2023,18,9420.53,3197.4,1623.84,4066.64,216.02
07/15/2023,19,10505.24,3069.54,1834.87,5013.61,198.61
07/15/2023,20,11740.63,3004.47,2024.51,5890.89,229.1
07/15/2023,21,11399.21,2880.83,1914.18,5612.3,369.08
07/15/2023,22,12115.45,2891.38,2039.4,5692.77,643.22
07/15/2023,23,13608.51,2838.99,2087.28,7038.96,800.09
07/15/2023,24,14595.11,2890.0,2013.57,7894.88,806.69
07/16/2023,1,15146.99,2465.02,1997.52,7858.8,820.63
07/16/2023,2,14748.39,2149.09,2081.06,7232.18,742.81
07/16/2023,3,12714.41,1754.26,2064.75,6343.39,692.18
07/16/2023,4,11654.62,1407.68,1995.22,6206.08,666.61
07/16/2023,5,12410.16,1307.75,1825.34,7467.57,658.72
07/16/2023,6,14291.52,1020.35,1692.6,10183.3,577.11
07/16/2023,7,10635.76,976.19,1438.68,7277.44,506.62
07/16/2023,8,8423.94,875.8,1283.97,5244.43,724.19
07/16/2023,9,6804.15,827.18,1362.37,3486.38,930.5
07/16/2023,10,6198.3,1528.91,1495.35,2157.86,723.78
07/16/2023,11,4281.52,1219.97,1338.08,1004.48,409.42
07/16/2023,12,3324.83,839.1,1241.7,727.81,274.38
07/16/2023,13,3466.28,728.49,1187.18,1187.39,122.44
07/16/2023,14,3762.44,960.47,1284.31,1207.84,79.46
07/16/2023,15,4061.93,1607.21,1223.44,946.32,49.59
07/16/2023,16,4635.71,2255.44,1116.61,863.93,130.99
07/16/2023,17,5460.89,2980.2,1215.29,705.03,250.12
07/16/2023,18,5566.37,3132.42,1227.88,660.71,275.29
07/16/2023,19,6353.47,3177.76,1718.3,968.41,230.21
07/16/2023,20,7089.57,3113.26,1818.75,1514.71,305.7
07/16/2023,21,8097.55,2855.34,1841.77,2352.48,512.5
07/16/2023,22,10194.5,2573.48,2038.74,3740.6,834.85
07/16/2023,23,13482.19,2394.93,2194.99,6159.72,1110.11
07/16/2023,24,15957.8,2368.92,2142.18,7834.79,1272.01
07/17/2023,1,16867.26,2095.37,1982.9,8951.65,1376.37
07/17/2023,2,16867.25,1723.51,1904.25,9462.24,1479.3
07/17/2023,3,16284.74,1328.83,1891.72,9483.32,1446.1
07/17/2023,4,15686.49,1193.69,1710.35,9354.17,1535.53
07/17/2023,5,15574.66,928.42,1470.64,9705.84,1606.26
07/17/2023,6,15459.52,748.37,1426.78,9466.43,1572.22
07/17/2023,7,15829.48,697.86,1380.51,9709.67,1481.69
07/17/2023,8,15221.81,598.62,1140.23,9460.26,1409.88
07/17/2023,9,12854.78,526.82,1222.62,7827.98,1072.57
07/17/2023,10,13390.83,1358.1,1512.57,7669.12,990.42
07/17/2023,11,13252.51,1322.42,1217.49,8057.28,876.52
07/17/2023,12,11454.25,1009.14,933.6,7035.5,797.6
07/17/2023,13,9056.82,1010.73,781.01,4916.24,681.73
07/17/2023,14,7668.54,1230.37,748.32,3583.74,439.69
07/17/2023,15,7802.07,1696.98,697.08,3593.83,255.47
07/17/2023,16,8328.69,2159.88,701.35,3703.69,166.85
07/17/2023,17,8950.75,2509.0,737.38,3893.73,144.34
07/17/2023,18,9780.4,2887.93,822.47,4051.68,201.2
07/17/2023,19,11316.47,3197.94,1226.67,4453.77,366.38
07/17/2023,20,12598.05,3130.1,1712.8,4992.91,547.31
07/17/2023,21,13009.48,2655.16,2098.47,5082.41,765.56
07/17/2023,22,14653.71,2264.94,2218.25,5843.02,1415.73
07/17/2023,23,17427.61,2069.18,2295.73,7989.47,1898.05
07/17/2023,24,20446.55,1871.39,2267.46,11053.05,2054.91
07/18/2023,1,22815.86,1642.41,2215.06,13574.89,2072.77
07/18/2023,2,23262.49,1452.63,2195.74,14553.83,2027.32
07/18/2023,3,23153.21,1358.33,2104.32,14828.55,2002.49
07/18/2023,4,23230.19,1252.5,2112.27,14951.53,1934.67
07/18/2023,5,22381.93,967.7,1848.7,14401.54,1921.72
07/18/2023,6,22299.78,943.7,1861.75,14216.53,1931.15
07/18/2023,7,21710.63,1029.74,1731.09,13841.69,1748.52
07/18/2023,8,20413.83,682.71,1508.22,13360.12,1489.68
07/18/2023,9,18877.56,783.67,1364.63,12420.2,1108.15
07/18/2023,10,21319.68,1922.39,1747.34,13274.49,1189.86
07/18/2023,11,21834.54,2083.58,1788.8,13652.09,1161.29
07/18/2023,12,20661.64,1904.04,1656.53,12835.53,1098.17
07/18/2023,13,19236.11,1671.97,1440.39,11944.61,1006.74
07/18/2023,14,19052.16,1729.47,1244.68,11933.84,983.62
07/18/2023,15,18594.27,2019.36,1126.68,11345.46,1033.09
07/18/2023,16,18054.05,2550.26,1057.87,10342.0,1020.98
07/18/2023,17,17866.91,2874.94,1222.63,9884.34,1010.84
07/18/2023,18,17984.75,3357.7,1337.17,9658.18,1059.54
07/18/2023,19,18304.05,3437.71,1747.62,9490.96,1067.89
